400 200
0 0 
500 2000
5.0
455.625 2.0552e-268 456.875 4.916e-270 458.125 1.1623e-271 459.375 2.7164e-273
460.625 6.2752e-275 461.875 1.4329e-276 463.125 3.2341e-278 464.375 7.2154e-280
465.625 1.5912e-281 466.875 3.4685e-283 468.125 7.4734e-285 469.375 1.5917e-286
470.625 3.3508e-288 471.875 6.9726e-290 473.125 1.4342e-291 474.375 2.9159e-293
475.625 5.8599e-295 476.875 1.1641e-296 478.125 2.2857e-298 479.375 4.4362e-300
480.625 8.5107e-302 481.875 1.6139e-303 483.125 3.0252e-305 484.375 5.605e-307
485.625 1.0265e-308 486.875 1.8583e-310 488.125 3.3251e-312 489.375 5.8812e-314
490.625 1.0282e-315 491.875 1.7769e-317 493.125 3.0352e-319 494.375 5.123e-321
495.625 8.4e-323 496.875 0.0 498.125 0.0 499.375 0.0
15.0
0.625 6.1861e-09 1.875 8.4391e-09 3.125 1.115e-08 4.375 1.4266e-08
5.625 1.7678e-08 6.875 2.1215e-08 8.125 2.4658e-08 9.375 2.7755e-08
10.625 3.0258e-08 11.875 3.1947e-08 13.125 3.267e-08 14.375 3.236e-08
15.625 3.1049e-08 16.875 2.886e-08 18.125 2.5994e-08 19.375 2.2696e-08
20.625 1.9224e-08 21.875 1.5816e-08 23.125 1.267e-08 24.375 9.924e-09
25.625 7.6625e-09 26.875 8.7751e-09 28.125 8.3397e-09 29.375 7.9426e-09
30.625 7.8348e-09 31.875 7.7748e-09 33.125 7.9168e-09 34.375 8.195e-09
35.625 8.5671e-09 36.875 8.9073e-09 38.125 9.443e-09 39.375 9.9598e-09
40.625 1.0622e-08 41.875 1.1248e-08 43.125 1.1953e-08 44.375 1.2593e-08
45.625 1.3212e-08 46.875 1.379e-08 48.125 1.4308e-08 49.375 1.4774e-08
50.625 1.5108e-08 51.875 1.5325e-08 53.125 1.5409e-08 54.375 1.5351e-08
55.625 1.5146e-08 56.875 1.4793e-08 58.125 1.4301e-08 59.375 1.3681e-08
60.625 1.2949e-08 61.875 1.1902e-08 63.125 1.123e-08 64.375 1.0292e-08
65.625 9.3314e-09 66.875 8.3699e-09 68.125 7.4277e-09 69.375 6.522e-09
70.625 5.5446e-09 71.875 4.8739e-09 73.125 4.1499e-09 74.375 3.499e-09
75.625 2.9224e-09 76.875 2.4201e-09 78.125 1.9868e-09 79.375 1.6185e-09
80.625 1.3095e-09 81.875 1.0549e-09 83.125 8.4507e-10 84.375 6.7503e-10
85.625 4.9579e-10 86.875 4.3169e-10 88.125 3.4608e-10 89.375 2.4601e-10
90.625 2.2812e-10 91.875 1.8728e-10 93.125 1.301e-10 94.375 1.3207e-10
95.625 1.1246e-10 96.875 7.735e-11 98.125 8.5732e-11 99.375 7.5457e-11
100.625 6.8236e-11 101.875 6.0986e-11 103.125 5.4769e-11 104.375 5.053e-11
105.625 4.5709e-11 106.875 3.1578e-11 108.125 3.8602e-11 109.375 3.507e-11
110.625 3.2828e-11 111.875 2.9855e-11 113.125 2.8037e-11 114.375 2.5504e-11
115.625 2.3188e-11 116.875 2.1841e-11 118.125 1.9851e-11 119.375 1.8742e-11
120.625 1.7026e-11 121.875 1.611e-11 123.125 1.4627e-11 124.375 1.0166e-11
125.625 1.2586e-11 126.875 8.7528e-12 128.125 1.0846e-11 129.375 9.8265e-12
130.625 9.3594e-12 131.875 8.4733e-12 133.125 8.0874e-12 134.375 7.3158e-12
135.625 6.9968e-12 136.875 6.324e-12 138.125 6.0601e-12 139.375 5.4725e-12
140.625 5.2543e-12 141.875 4.7405e-12 143.125 4.5599e-12 144.375 4.11e-12
145.625 3.9605e-12 146.875 3.5663e-12 148.125 3.4424e-12 149.375 3.0965e-12
150.625 2.994e-12 151.875 2.6903e-12 153.125 2.6052e-12 154.375 2.3385e-12
155.625 2.2679e-12 156.875 2.0334e-12 158.125 1.9749e-12 159.375 1.7687e-12
160.625 1.7201e-12 161.875 1.2012e-12 163.125 1.4983e-12 164.375 1.4609e-12
165.625 1.3052e-12 166.875 1.2741e-12 168.125 1.1369e-12 169.375 1.1109e-12
170.625 9.9011e-13 171.875 9.6852e-13 173.125 8.6213e-13 174.375 8.4412e-13
175.625 5.8928e-13 176.875 7.3544e-13 178.125 7.2142e-13 179.375 6.4049e-13
180.625 6.2877e-13 181.875 5.5753e-13 183.125 5.4772e-13 184.375 3.821e-13
185.625 4.7685e-13 186.875 4.6914e-13 188.125 4.1488e-13 189.375 4.0841e-13
190.625 3.6073e-13 191.875 3.553e-13 193.125 2.476e-13 194.375 3.0885e-13
195.625 3.0454e-13 196.875 2.6827e-13 198.125 2.6464e-13 199.375 2.3283e-13
200.625 2.2977e-13 201.875 2.2686e-13 203.125 1.9932e-13 204.375 1.9686e-13
205.625 1.7274e-13 206.875 1.7067e-13 208.125 1.687e-13 209.375 1.4783e-13
210.625 1.4615e-13 211.875 1.2791e-13 213.125 1.265e-13 214.375 1.2514e-13
215.625 1.0937e-13 216.875 1.0823e-13 218.125 9.4471e-14 219.375 9.3498e-14
220.625 9.2561e-14 221.875 8.0689e-14 223.125 7.9895e-14 224.375 5.5392e-14
225.625 6.8887e-14 226.875 6.8235e-14 228.125 5.9331e-14 229.375 5.8778e-14
230.625 5.8241e-14 231.875 5.0575e-14 233.125 5.0119e-14 234.375 3.4684e-14
235.625 4.3081e-14 236.875 4.2704e-14 238.125 3.699e-14 239.375 3.667e-14
240.625 3.6357e-14 241.875 3.1452e-14 243.125 3.1186e-14 244.375 2.154e-14
245.625 2.672e-14 246.875 2.65e-14 248.125 2.2867e-14 249.375 2.2679e-14
250.625 2.2496e-14 251.875 1.9387e-14 253.125 1.9232e-14 254.375 1.9079e-14
255.625 1.6422e-14 256.875 1.6292e-14 258.125 1.6165e-14 259.375 1.3896e-14
260.625 1.3788e-14 261.875 9.4913e-15 263.125 1.1747e-14 264.375 1.1657e-14
265.625 9.9959e-15 266.875 9.9194e-15 268.125 9.8441e-15 269.375 8.4312e-15
270.625 8.3674e-15 271.875 8.3045e-15 273.125 7.1037e-15 274.375 7.0505e-15
275.625 6.9979e-15 276.875 5.9787e-15 278.125 5.9343e-15 279.375 5.8904e-15
280.625 5.0263e-15 281.875 4.9892e-15 283.125 4.9525e-15 284.375 4.2209e-15
285.625 4.1899e-15 286.875 4.1593e-15 288.125 3.5405e-15 289.375 3.5146e-15
290.625 3.4891e-15 291.875 2.9664e-15 293.125 2.9448e-15 294.375 2.9235e-15
295.625 2.4825e-15 296.875 2.4646e-15 298.125 2.4468e-15 299.375 2.0752e-15
300.625 2.0602e-15 301.875 2.0454e-15 303.125 1.7327e-15 304.375 1.7202e-15
305.625 1.7079e-15 306.875 1.445e-15 308.125 1.4346e-15 309.375 1.4244e-15
310.625 1.2037e-15 311.875 1.1951e-15 313.125 1.1866e-15 314.375 1.0015e-15
315.625 9.9435e-16 316.875 9.8727e-16 318.125 6.7251e-16 319.375 8.2636e-16
320.625 8.2049e-16 321.875 8.1466e-16 323.125 6.8594e-16 324.375 6.8107e-16
325.625 6.7625e-16 326.875 5.6871e-16 328.125 5.6468e-16 329.375 5.6068e-16
330.625 4.7096e-16 331.875 4.6762e-16 333.125 4.6432e-16 334.375 3.8955e-16
335.625 3.8679e-16 336.875 3.8406e-16 338.125 2.6068e-16 339.375 3.1955e-16
340.625 3.173e-16 341.875 3.1506e-16 343.125 2.6369e-16 344.375 2.6183e-16
345.625 2.5998e-16 346.875 2.1733e-16 348.125 2.158e-16 349.375 2.1428e-16
350.625 1.4513e-16 351.875 1.7765e-16 353.125 1.764e-16 354.375 1.7516e-16
355.625 1.4607e-16 356.875 1.4505e-16 358.125 1.4403e-16 359.375 1.1997e-16
360.625 1.1912e-16 361.875 1.1829e-16 363.125 7.9943e-17 364.375 9.7717e-17
