 ------------------------------------
 ------------------------------------
 ANL-Osaka g* N -> MB amplitude
process :  g* n -> pi0 n
Q2=  0.000 GeV^2
L=       0
   W(MeV)               EL+                     EL-                     ML+                     ML-                     SL+                     SL- 
  1600.00     -0.1057E+02 -0.7554E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.3121E+01 -0.3045E+01  0.0000E+00  0.0000E+00
  1620.00     -0.8292E+01 -0.3007E+01  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.1747E+01 -0.9496E+00  0.0000E+00  0.0000E+00
  1640.00     -0.5724E+01 -0.3694E+01  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00 -0.3001E+00 -0.4127E+00  0.0000E+00  0.0000E+00
  1660.00     -0.3786E+01 -0.3341E+01  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00 -0.1718E+01 -0.1265E+01  0.0000E+00  0.0000E+00
  1680.00     -0.2581E+01 -0.2642E+01  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00 -0.2024E+01 -0.2595E+01  0.0000E+00  0.0000E+00
  1700.00     -0.2074E+01 -0.1842E+01  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00 -0.7327E+00 -0.2970E+01  0.0000E+00  0.0000E+00
  1720.00     -0.1790E+01 -0.1455E+01  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00 -0.4795E+00 -0.2789E+01  0.0000E+00  0.0000E+00
  1740.00     -0.1566E+01 -0.1152E+01  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00 -0.1646E+00 -0.2663E+01  0.0000E+00  0.0000E+00
  1760.00     -0.1402E+01 -0.9017E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.1149E+00 -0.2439E+01  0.0000E+00  0.0000E+00
  1780.00     -0.1290E+01 -0.6942E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.3028E+00 -0.2153E+01  0.0000E+00  0.0000E+00
  1800.00     -0.1218E+01 -0.5257E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.4046E+00 -0.1852E+01  0.0000E+00  0.0000E+00
  1820.00     -0.1173E+01 -0.3918E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.4438E+00 -0.1566E+01  0.0000E+00  0.0000E+00
  1840.00     -0.1144E+01 -0.2851E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.4399E+00 -0.1310E+01  0.0000E+00  0.0000E+00
  1860.00     -0.1127E+01 -0.1986E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.4047E+00 -0.1083E+01  0.0000E+00  0.0000E+00
  1880.00     -0.1121E+01 -0.1281E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.3445E+00 -0.8804E+00  0.0000E+00  0.0000E+00
  1900.00     -0.1123E+01 -0.7147E-01  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.2628E+00 -0.6994E+00  0.0000E+00  0.0000E+00
  1920.00     -0.1133E+01 -0.2763E-01  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.1632E+00 -0.5381E+00  0.0000E+00  0.0000E+00
  1940.00     -0.1148E+01  0.4305E-02  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.5021E-01 -0.3954E+00  0.0000E+00  0.0000E+00
  1960.00     -0.1167E+01  0.2560E-01  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00 -0.7102E-01 -0.2695E+00  0.0000E+00  0.0000E+00
